Unnamed__0,population,country,year
19402,71601104.0,thailand,2021
13871,,non-opec (ei),1986
8254,124624.0,grenada,2021
8139,,greenland,1948
15315,14820933.0,oceania,1957
17429,10698699.0,senegal,2004
1207,1639899539.0,asia,1958
3983,,central america (ei),2006
5738,,eu28 (shift),2002
17596,2564775.0,singapore,1983
18495,28188984.0,sudan,2003
9242,637451456.0,india,1976
12791,11808638.0,myanmar,1919
12048,,middle africa (ei),1997
1626,23469578.0,australia,2014
11643,342891.0,malta,1983
2968,205188208.0,brazil,2015
17346,4795133.0,saudi arabia,1964
4140,9196374.0,chad,2003
21143,11355474.0,venezuela,1970
20522,51682404.0,united kingdom,1957
70,7131209.0,afghanistan,1947
1136,99223.0,aruba,2009
6585,465339545.0,europe,1923
9112,203348.0,iceland,1969
13385,3299449.0,new zealand,1987
5100,1110979.0,cyprus,2009
3894,,central & south america (eia),2016
15417,415993.0,oman,1913
6846,,europe (shift),1980
4678,3956337.0,congo,2007
462,,africa (shift),2013
14193,,north america (shift),1939
8537,1743318.0,guinea-bissau,2014
21581,3844800768.0,world,1972
17042,40924.0,saint kitts and nevis,1992
15752,149694464.0,pakistan,1999
8928,10281127.0,hungary,1969
12127,,middle east (ei),2018
17793,10117359.0,somalia,2004
15941,,persian gulf (eia),1994
1807,7643343.0,azerbaijan,1992
10574,7425055.0,laos,2021
15842,4351264.0,panama,2021
20707,334319680.0,united states,2019
10094,60339562.0,japan,1925
8062,10647420.0,greece,1994
662,15153601.0,algeria,1974
13750,,non-oecd (ei),1965
14497,2802985.0,norway,1929
8904,9277812.0,hungary,1945
6372,49937436.0,ethiopia,1991
10365,1803379.0,kosovo,2008
1629,24590336.0,australia,2017
15680,24675197.0,pakistan,1927
11115,1227808434.0,lower-middle-income countries,1969
15260,6008328.0,oceania,1902
19834,64113548.0,turkey,2000
21292,74946456.0,vietnam,1996
4143,10365620.0,chad,2006
10494,3761590.0,kuwait,2014
3814,582646.0,cape verde,2020
18631,581462.0,suriname,2016
4450,10173986.0,colombia,1944
9156,324036.0,iceland,2013
1071,41520736.0,argentina,2011
8020,7863884.0,greece,1952
9606,10154937.0,iraq,1971
20241,27499306.0,ukraine,1917
350,,africa (shift),1901
13782,,non-oecd (ei),1997
19452,97099.0,tonga,1986
16905,19442040.0,romania,2020
21850,6291082.0,zambia,1983
5478,5158325.0,denmark,1991
2654,5363918.0,bolivia,1977
6343,1065776.0,eswatini,2004
6035,35555972.0,egypt,1971
17476,7401056.0,serbia,2019
9162,360787.0,iceland,2019
802,4397048.0,angola,1949
7181,4639834.0,finland,1972
13603,22420351.0,nigeria,1918
6084,107465128.0,egypt,2020
20836,625004315.0,upper-middle-income countries,1909
174,167612506.0,africa,1929
9912,35496784.0,italy,1908
15761,185931952.0,pakistan,2008
9613,12819715.0,iraq,1978
21825,2931135.0,zambia,1958
6569,432272939.0,europe,1907
6424,,eurasia (eia),2001
20586,67281040.0,united kingdom,2021
9489,34876504.0,iran,1977
19000,18983370.0,syria,2017
10040,2459064.0,jamaica,1993
5157,10378586.0,czechia,2008
5142,10318915.0,czechia,1993
14717,,oecd (shift),1903
8844,7050673.0,hong kong,2008
19383,64222576.0,thailand,2002
3076,76708.0,brunei,1958
12387,762899.0,mongolia,1943
17312,2555457.0,saudi arabia,1930
9900,8607922.0,israel,2019
15243,,opec - south america (eia),2007
5730,,eu28 (shift),1994
10215,5396122.0,jordan,2003
14638,,oecd (ei),2012
16591,3645019.0,puerto rico,1993
6848,,europe (shift),1982
16316,89561376.0,philippines,2007
8892,8803220.0,hungary,1933
21039,143543.0,vanuatu,1988
6067,75963328.0,egypt,2003
15934,,persian gulf (eia),1987
20205,26354740.0,uganda,2003
17103,172157.0,saint lucia,2011
17648,4835452.0,slovakia,1977
4580,559008.0,congo,1909
19775,17867048.0,turkey,1941
11912,102429344.0,mexico,2003
6504,,eurasia (shift),1959
7808,2807634.0,ghana,1904
1387,,asia pacific (ei),2015
1918,119805.0,bahrain,1938
18624,539996.0,suriname,2009
1606,17805506.0,australia,1994
11134,1930937086.0,lower-middle-income countries,1988
9175,294397607.0,india,1909
10900,3599639.0,lithuania,2000
610,5955381.0,algeria,1922
4833,3062946.0,cote d'ivoire,1954
8157,39964.0,greenland,1966
9151,317722.0,iceland,2008
17212,173120.0,samoa,1994
20800,103468.0,united states virgin islands,1995
8373,2012892.0,guatemala,1934
421,,africa (shift),1972
4292,415905832.0,china,1909
18037,363705424.0,south america,2003
1855,310183.0,bahamas,1997
13297,287809.0,new caledonia,2021
15291,9350068.0,oceania,1933
18723,8411798.0,sweden,1986
2549,521268.0,bhutan,1994
3439,,cis (ei),1975
4564,730221.0,comoros,2015
20921,2076865377.0,upper-middle-income countries,1994
13952,106477643.0,north america,1902
11372,17724310.0,madagascar,2003
11204,435634.0,luxembourg,2000
1437,,asia and oceania (shift),1942
20350,51479.0,united arab emirates,1908
21496,397918.0,western sahara,2009
8552,763716.0,guyana,1987
566,3182027.0,albania,2000
10048,2625410.0,jamaica,2001
20407,173808.0,united arab emirates,1965
17853,11159168.0,south africa,1942
14159,,north america (shift),1905
6330,889719.0,eswatini,1991
17285,2138024.0,saudi arabia,1903
14275,5527994.0,north korea,1904
7684,58300637.0,germany,1903
2836,1892819.0,botswana,2005
15951,,persian gulf (eia),2004
12282,,middle east (shift),1986
14392,25971910.0,north korea,2021
18378,38694532.0,spain,1987
2267,9999713.0,belarus,2004
12674,3942330.0,mozambique,1924
20651,184649872.0,united states,1963
1325,,asia (ember),2011
6819,,europe (shift),1953
190,208776384.0,africa,1945
12483,627856.0,montenegro,2021
5844,1515235.0,ecuador,1903
7249,38895178.0,france,1917
3092,154327.0,brunei,1974
1797,8907780.0,austria,2020
9417,10633576.0,iran,1905
